,text,label
3155,"[' কিন্তু আপনি কি আমাকে সঠিক কথা বলবেন, ভাই?']",0
3156,[' ছাত্রদের গুলি করার অধিকার তারা কিভাবে পায়?'],0
3157,[' তারা বলবে না যে কুরআনকে অপমান করা হয়েছে।'],0
3158,[' আওয়ামী লীগ ২ এর পক্ষে মারা যায় এবং বিএনপির নাম হায় বাংলাদেশ।'],0
3159,"[' আমাদের সবাইকে সম্মান করা উচিত, সবসময় গ্রাহকদের সাথে ভালো ব্যবহার করা, তারপর তারা ছাত্র, আমাদের কিছু']",0
3160,[' প্রচার মাধ্যম মিথ্যা ছড়িয়ে দেয়।'],0
3161,[' যার ধর্ম তার অধিকার।'],0
3162,"[' আহ, কি গণতন্ত্র, আমি গান গাইতে চাই।']",0
3163,"[' আগে বলা হতো, নির্বাচন মানে জনগণের প্রতিনিধি নির্বাচন, এখন বলা হয় নির্বাচন মানে হত্যা, চুরি।']",0
3164,[' আমি সময় সংবাদ থেকে আশা করিনি যে এই সংবাদ ভিন্নভাবে তৈরি করা ভালো হবে।'],0
3165,"[' আমরা যদি কতটা অশিক্ষিত হই, তাহলে আমরা শুধু বোরখা পরার জন্য কলেজে যেতে চাই না, অনেক হিন্দুদের']",0
3166,[' মত প্রকাশের স্বাধীনতা মানে ধর্মকে অপমান করা... সমগ্র বিশ্বের বিচারককে বিচারের দিনে ন্যায়বিচার করতে হবে।'],0
3167,[' প্রিয়াঙ্কা গান্ধীকে অনেক ধন্যবাদ।'],0
3168,"[' আমাদের দেশে সঠিক বিচার নেই, তাই আমরা ঈশ্বরের কাছে ন্যায়বিচার চাই, ঈশ্বর ভাল জানেন।']",0
3169,"[' জি, ভাই।']",0
3170,"[' পবিত্র মাসে তারা কি শুরু করছে, চলুন আল্লাহর নির্দেশনা দেই, আমিন।']",0
3171,[' কেন বাণিজ্য মন্ত্রী নিউমার্কেট বন্ধ করে দিলেন না... সেখান থেকে আমি কি সুবিধা পাই... কলেজ কেন বন্ধ'],0
3172,[' যমুনা গ্রুপের চেয়ারম্যানকে ধন্যবাদ।'],0
3173,[' কঠিন বিচার হবে।'],0
3174,"[' মানুষ পাগল হয়ে গেছে, কুও।']",0
3175,"[' ছাত্ররা নিশ্চয়ই কোন ভুল দেখেছে যে তারা ব্যবসায়ীদের সাথে অযথা ঝগড়া করবে না, যদি তারা তদন্ত না করে']",0
3176,"[' হেই, ভাই।']",0
3177,"[' এমনকি সব প্রমাণ দেখার পরও যারা বলে যে এটা তৈরি করা হয়েছে, হয় তারা পাগল, না হয়']",0
3178,"[' আমি জানি এই সরকারের আমলে আমরা ন্যায়বিচার পাব না, একদিন তাদের বিচার হবে।']",0
3179,[' তাদের উপর ঈশ্বরের গুজব ছড়িয়ে পড়বে।'],0
3180,[' কাদের ভাই বিএনপির গন্ধ পাচ্ছেন বলে মনে হচ্ছে?'],0
3181,[' কেন এই সহিংসতা করা হয়েছে? আমি কোরানের অবমাননাকারীদের জন্য ন্যায়বিচার চাই।'],0
3182,[' আক্রমণকারীদের গ্রেপ্তার করুন।'],0
3183,"[' এখন শুধু ছাত্র, তাদের সংগঠন ছাত্রলীগ যদি বলে, চ্যানেল বন্ধ করে দেওয়া হবে, যদি আপনি সত্যি']",0
3184,"[' ভাই, কেন তোমার স্কুলের একটা নির্দিষ্ট পোশাক আছে?']",0
3185,"[' মানুষ এখন পশুদের প্রতি হিংস্র হয়ে উঠছে, এই দৌরাত্ম্য বন্ধ করুন।']",0
3186,[' তিনি অবশ্যই মন্দ লোকেদের জন্য এবং দেশের ক্ষতির জন্য কারিকে দেখেন এবং তাদের বিচার করবেন।'],0
3187,"[' মত প্রকাশ এবং মুক্তচিন্তা যাই হোক না কেন, টয়লেট যাই হোক না কেন, সব কিছু কেন']",0
3188,"[' সকল ধর্মীয় নেতার দুধ এবং সবাই ভাল, ঈশ্বর, কিন্তু সঠিক বিচার হবে ইনশা আল্লাহ!']",0
3189,[' অতীতে কলেজে না গিয়ে মহিলা মাদ্রাসায় ভর্তি হলাম। ভাই ইচ্ছা করলে মাধরায় অনেক কিছু করা যায়'],0
3190,"[' আলহামদুলিল্লাহ, ইসলামিক ভিডিও আপলোড করে আপনি ১৫০+ সদস্যের একটি পরিবার তৈরি করেছেন # আপনাদের সবাইকে অনেক ধন্যবাদ']",0
3191,"[' আপনি মৃত্যুদণ্ড দাবি করছেন এবং আল্লাহতালার কাছে তাদের বিচার দাবি করছেন, আর আগামীকালের কেয়ামতের']",0
3192,[' এই রাজনীতি শিক্ষা প্রতিষ্ঠানগুলোকে শেষ করে দিয়েছে।'],0
3193,"[' ভাই এটা বলেন না, অথবা তিনি আপনাকেও খাওয়াতে পারেন।']",0
3194,"[' আমার প্রিয় ঢাকা কলেজের ছাত্রদের জন্য শুভকামনা রইলো, যারা সব সময় অন্যায়ের বিরুদ্ধে প্রতিবাদ করে।']",0
3195,"[' বিচার অনুষ্ঠিত হবে, ১০০% হবে।']",0
3196,"[' ধন্যবাদ, ঢাকা কলেজকে ধন্যবাদ।']",0
3197,"[' শুধু ইকবাল হোসেনকে গ্রেপ্তার করে যথাযথ শাস্তি দেওয়াই যথেষ্ট নয়, বাংলাদেশের সকল হিন্দু সম্প্রদায়ের ক্ষতি পূরণ করা']",0
3198,"[' আমরা ঠিক আছি, তুমি একটু বিকৃত হওয়া বন্ধ করো।']",0
3199,"[' আমরা ইসলামের রাণীর সাথে দেখা করতে চাই, আমরা মাদ্রাসার ছাত্র, তারপর এবং কখনো এত সুন্দর কিছু']",0
3200,[' যে দেশে সন্ত্রাস দেশ চালায় সেখানে আপনি কিভাবে শান্তি আশা করতে পারেন?'],1
3201,[' আবুজাহেলের বংশধর আওয়ামী লীগ বা হাসিনা লীগ জাঙ্গি লীগ ডেংগু লীগ চোর লীগ'],1
3202,"[' সরকারের সকল লোক ভারতের দালালের কথা মনে রাখে, ঈশ্বর ছাড় দেন কিন্তু হাল ছেড়ে দেন না।']",1
3203,[' তারা দালাল।'],1
3204,[' ভোট চোর হাসিনা ভোট চোর।'],1
3205,[' সাংবাদিকরা দালাল।'],1
3206,[' দালালরা সব ঠিক আছে।'],1
3207,[' সাংবাদিকরাও দালাল হয়ে গেছে।'],1
3208,[' এগুলো আওয়ামী লীগের নোংরা রাজনীতি।'],1
3209,"[' পৃথিবী থেকে এমন একজন নাস্তিককে তুলে নেওয়ার জন্য ঈশ্বরকে ধন্যবাদ, আমিন।']",1
3210,[' এটা একটা গুজব যে বাংলাদেশের হলুদ সাংবাদিকরা কি বলছে।'],1
3211,"[' যেখানে বিক্ষোভ হবে সেখানে কুরআনকে অপমান করা হবে, কিন্তু সরকার নিজেই এই হামলার জন্য দায়ী, সরকার']",1
3212,"[' জেই ধর্মে, সাধুরা নগ্ন হয়ে ঘুরে বেড়ায়, কিভাবে তারা হিজাবের অর্থ বুঝতে পারে যে']",1
3213,"[' আজ, আমাদের ভাইয়েরা টাকা খেয়ে ব্যবসায়ীদের পক্ষ থেকে ছাত্রদের ওপর গুলি চালায়, তা না হলে আমরা আমাদের']",1
3214,[' ব্যবসায়ীরা মিথ্যা বলছে।'],1
3215,"[' শয়তানকে দেখে হাসবে না, তাহলে কাঁদবে!']",1
3216,[' মুসলিম ধর্ম কতই না খারাপ ধর্ম।'],1
3217,[' একজন ইসলামী শত্রুকে হত্যা করার জন্য মার্কিন যুক্তরাষ্ট্র পুরস্কার ঘোষণা করে এবং শিশুসহ ১০ জন বেসামরিক লোককে'],1
3218,"[' মূর্খের ছেলে পবিত্র কুরআন বলে, হোস্ট একজন মুসলমানের ছেলে পবিত্র কুরআন বলে কি হয়।']",1
3219,"[' দালালি বন্ধ কর, হিন্দুরা কি করছে?']",1
3220,"[' ওহ, নাটক, আর কতদিন ঈশ্বর তোমার বিচার করবেন।']",1
3221,"[' বুধবারের ঘটনা আর আজ আপনি প্রচার করছেন, কেন কুমিল্লাতে আপনার কোন সাংবাদিক নেই, আপনি সরকারের']",1
3222,"[' আল্লাহর সব জায়গায় এটা চলতে থাকবে, আর তোমার বাবার কোন দুঃখ নেই যে ঈশ্বরের নাম উচ্চারণ করা বন্ধ']",1
3223,"[' হিন্দুদের দাসত্ব করার জন্য আপনি আর কত করবেন, আপনি সীমানার বাইরে দাসত্ব করছেন, আপনার লজ্জিত হওয়া']",1
3224,"[' স্বাধীন মতামত প্রকাশ করা ঠিক আছে, কিন্তু আমার ঈশ্বর ও তাঁর নবী সম্পর্কে বিপরীত লেখা কখনও মত প্রকাশের']",1
3225,[' কুকুরের বাচ্চা ঈশ্বর তাদের বিচার করবেন।'],1
3226,"[' আর আল্লাহ কুরআনে বলেছেন যে কিছু নামধারী মুসলমান বলবে যে আমি একজন মুসলমানের উপাসনা করি, আর আমি']",1
3227,"[' আর যারা ইসলামের বিরুদ্ধে তাদের লেখার জন্য নিহত হয়নি, তারা জানে যে সরকারের বিরোধিতা করার ফল তারা ভোগ']",1
3228,"[' ধর্ম সম্পর্কে উদাসীন হওয়া মানে নরক, নাস্তিক, বিশ্বাসঘাতক, বিশ্বাসঘাতক আবুজাহেল বাহিনী।']",1
3229,"[' মালাউন ভারতের অনেক হিন্দু নেতা এখন মুসলমানদের উপর অন্যায় অত্যাচার ও নির্যাতন দেখে হিন্দুদের ভাল সুরক্ষা দিয়েছে,']",1
3230,[' আওয়ামী লীগ চোর।'],1
3231,[' হাসিনা আপার ভোট চোর।'],1
3232,"[' তবে, যদি ছাত্রটি অন্য কোন পোশাক পরে স্কুলে আসে, তাহলে স্কুল কর্তৃপক্ষ তাকে স্কুলে যাওয়ার অনুমতি']",1
3233,[' আওয়ামী লীগ রাজাকাররা কখনো ভালো নির্বাচন দেবে না।'],1
3234,"[' হেলমেট বাহিনী মানে ধর্ষণ লীগ, অর্থাৎ সরবরাহ মন্ত্রী।']",1
3235,"[' যদি আপনি ভোট চুরি করেন, তাহলে আপনাকে হত্যা করা হবে।']",1
3236,[' আপনার কুফরী সংবিধান তুতু মারি তাগুতের দালাল।'],1
3237,"[' বি.সি. নিউজ কোন মুসলমানকে আক্রমণ করে না, এবং তারা সব সময় মোতালু']",1
3238,"[' পুলিশ কি গুলি করতে ভয় পায়, যদি তারা ক্যাম্পের ব্যাপারে হয়, তারা আর ভয় পায় না।']",1
3239,"[' ধরা পড়েছে <unk> প্পি <unk> এবং কত ভাই ও বোন ঝগড়া করেছে, ভাই <unk> প্পি']",1
3240,"[' ৭১টিবি অনুসারে, দালাল মিডিয়া তোমার গালে একটা কুকুর দিয়ে মুতামু।']",1
3241,"[' বাংলাদেশের রাজাকার হচ্ছে রাজাকার, পুলিশ।']",1
3242,"[' মুমিনের দলের আশা ছিল যে, হরিদাস পাল ধরা পড়বে, কিন্তু ইকবাল ধরা পড়বে- এভাবেই সারা']",1
3243,"[' যদি কিছু করার না থাকে, তাহলে পু*কির মধ্যে কনডম বিক্রি করুন, তাহলে আপনার মতো ফাউল']",1
3244,[' আপনি কত লাভ দেখতে পাচ্ছেন যে তারা নির্বাচিত হওয়ার আর লুট করার জন্য পাগল হয়ে গেছে।'],1
3245,"[' অসৎ ছেলেমেয়েরা, যারা এই কাজ করার জন্য কলেজ বিশ্ববিদ্যালয়ে যায়, আর তোমাদের জন্য নিরীহ লোকেরা মারা যায়']",1
3246,[' দুধের ভাই মাল কি সেই।'],1
3247,"[' আমার মুসলিম ভাই যারা বলছে না যে ধর্ম আমাদের সবার জন্য একটা ছোট প্রশ্ন, যার উৎসব সবার জন্য']",1
3248,[' ভাই এখন পুরো আলুকবালি ইউনিয়নের মধ্যে রিপন গুরুপের লুকেরা নামে পরিচিত।'],1
3249,"[' যদি আপনি ইসলামের বিরুদ্ধে লেখেন, তাহলে আপনি বিজ্ঞানমনস্ক হয়ে পড়বেন, নাকি অভিজিৎকে কেন হত্যা করা']",1
3250,"[' কুরআন শরীফ কে রেখেছে সে সম্পর্কে কোন খবর নেই, কিন্তু আক্রমণ সম্পর্কে সব খবরই রয়ে গেছে।']",1
3251,"[' যারা সমাজের ভালো বোঝে না বাদ্রতা বোঝে না, মাস্তানি করে কলেজ বিশ্ববিদ্যালয়ে তাদের নিয়ে যায়']",1
3252,"[' যদি বাহক হয়, তাহলে আমরা কোরানকে অপমান করতে পারি।']",1
3253,[' এই সাংবাদিক আওয়ামী লীগের দালাল।'],1
3254,[' ঢাকা কলেজের মতো ঐতিহ্যবাহী শিক্ষা প্রতিষ্ঠার বিরুদ্ধে এটি একটি ষড়যন্ত্র।'],1
3255,"[' কে এই দেশের মানুষকে গুলি করার অধিকার দিয়েছে, পুলিশ লীগকে কুকুর লীগের নাস্তিক বাচ্চারা একদিন কঠিন বিচারের']",1
3256,"[' আমি আপনাদের মত শয়তান মুসলমানদের অভিশাপ দিচ্ছি, প্রবিএ কোরানকে অপমান করছে, আপনারা বলছেন ষড়যন্ত্র']",1
3257,[' একটি নকল ভিডিও তৈরি করুন এবং মানুষের চোখ ধুলো দেওয়া বন্ধ করুন।'],1
3258,[' রেন্ডির ছেলে পাগল হয়ে গিয়েছিল আর তার মা ধরা পড়ার সঙ্গে সঙ্গে চোদার ফাঁসি চায়।'],1
3259,"[' আমি আশা করি, দেশের বিবেকবান মানুষ বিষয়টি বুঝতে পারবে, এবং যারা বুঝতে পারবে না তাদের বিবেক']",1
3260,[' পুলিশ লীগের অত্যাচারে সাধারণ মানুষ খুবই অসহায়।'],1
3261,"[' ছাত্রলীগ, কেম্পাসে আন্দোলনের ছাত্র-ছাত্রীদের ওপর নির্যাতন করত নিরাপদ সড়ক আন্দোলনের বিরুদ্ধে।']",1
3262,"[' এই ছেলেটি হয়ত হিন্দু পূজায় জড়িত ছিল কারণ তার হাতে লাঠি ছিল, এবং কানাচোদা সাংবাদিক']",1
3263,[' যখন তুমি মানুষের ঘরে জন্ম নিবে তখন কি হবে।'],1
3264,"[' সাংবাদিক তোর...চু* শুধু হেফাজাত নয়, সারা দেশের মানুষ প্রতিবাদ করেছে এবং কেবল আপনার']",1
3265,"[' তারা কোন শিশু নয়, তারা নেসা করে, তাই তারা এটা করছে অথবা তারা মারা যাচ্ছে।']",1
3266,"[' এখন কোরান প্রেমিকরা কোথায়, এখন তারা আগুন দিয়ে ধূমপান করবে না, এটা হাস্যকর।']",1
3267,[' আল্লাহ তাদের উপর গজব প্রেরণ কর।'],1
3268,"[' ওহ, রাজনীতি, গজব তোমার উপর পড়বে।']",1
3269,"[' আম লীগের মত পশু না, আমরা মুসলমানদের বিরুদ্ধে মুসলিম লাগিয়েছি, যদি আপনি মুসলমান হন, আমাকে']",1
3270,"[' পাগলটা কখনো এটা ঢেকে রাখে না, ইকবালের পরিবার তাকে বাঁচানোর জন্য পাগল বলে।']",1
3271,[' মৌলবাদি হিন্দু উস্কানি শিভ সেনা মুদি বাদি এই আইনগুলো বের করবে...ভারত নির্লজ্জভাবে'],1
3272,"[' ইকবাল পাগল, আর এটা একটা নাটক।']",1
3273,"[' আমি তোমার কাছ থেকে ভাল কিছু আশা করতে পারছি না, বেজন্মা।']",1
3274,"[' কে বলল আওয়ামী লীগ মানে মুসলমান, তারা তো বিশ্বাসঘাতক!']",1
3275,[' ওয়াবাইদুল কাদেরের উপর আল্লাহর গজব আসুক।'],1
3276,"[' সাগর রুনি, আবরা হত্যার বিচার কোথায়? ৪৮ ঘন্টা কি শেষ হয়নি? খা*মা*']",1
3277,[' বাংলাদেশের সব মন্ত্রীই পাগল ছাগল।'],1
3278,"[' অভিজিৎকে কেন হত্যা করা হয়েছে তা বলা হয়নি, হায় সাংবাদিক আপনারা এবং ইসলামের বিরুদ্ধে কথা বলেছেন।']",1
3279,"[' হলুদ সাংবাদিকতা ত্যাগ করুন এবং নিরপেক্ষ সংবাদ প্রদান করুন, আপনার শিরোনাম দেখায় যে ব্যবসায়ীরা আপনাকে টাকা দিয়ে বুকিং']",1
3280,"[' দালাল, চলো যাই।']",1
3281,[' তারা তাদের সারা জীবন ধরে দেশের ভাবমূর্তি নষ্ট করার চেষ্টা করছে। তারা পবিত্র কুরআনকে পূজামন্ডপে'],1
3282,"[' এই দেশ নাস্তিকদের দেশ, নাস্তিকদের বিচার করা হয়, কিন্তু ইসলাম প্রেমিকরা মারা গেলে তাদের']",1
3283,"[' মারা মারার জন্য কোন ছাত্র দল নেই, তাই তারা নিজেরাই লড়াই করে।']",1
3284,"[' বিএনপি কুকুরের মতো আচরণ করছে, সাধারণ মানুষ তাদের পছন্দ করছে না, আমাদের বুঝতে হবে।']",1
3285,[' বাংলাদেশের মিডিয়া মানে দালাল।'],1
3286,"[' আপনি সঠিক দাবি করেছেন, কিন্তু সরকারের পতনের আহ্বান আসছে।']",1
3287,"[' প্রাক্তন সন্ত্রাসী (ছাত্র দল) এখন সন্ত্রাসীদের (ছাত্র লীগ) হাতে মার খাচ্ছে, তাদের পন্ডা']",1
3288,"[' আলহামদুল্লাহ, অভিজিৎ রায়ের মতো বর্বরদের যথাযথ শাস্তি প্রদানের জন্য মহান আল্লাহর অনুমতি দিন।']",1
3289,[' মুজিব হত্যার রাজনীতির জন্ম দেন।'],1
3290,"[' মোদির হুগা দিয়ে কথিত রাজনৈতিক নেতাদের পূর্ণ করুন <unk>, কুত্তার বাচ্চারা সব দেখেছে হিন্দুদের']",1
3291,"[' আরব মালদ্বীপে, যদি মুসলমানরা শিক্ষার ক্ষেত্রে পিছিয়ে না পড়ে, এবং মেয়েরা দ্রুত পরিবারে প্রবেশ করবে এবং']",1
3292,[' ধর্ম অবমাননার খবর ছড়িয়ে পড়েছে! ধর্ম অবমাননার খবর কি আপনার কাছে আসে নি? আপনি সাংবাদিক'],1
3293,[' এটা একটা মিথ্যা নাটক।'],1
3294,[' দালালের বাচ্চারা কাকে ভয় পায়?'],1
3295,[' ছেলেটি বার বার সি.সি. কেমেরার সামনে এমন ভাবে ঘুরে বেড়াত যেন সে তাকে'],1
3296,"[' আর শালা দালালের ছেলে জঙ্গীরা বলে যে কেন তারা মোজাহিদ, পাসির পর আল্লাহ তাদের']",1
3297,"[' এটা একটা ভয়ানক ব্যাপার, হেই।']",1
3298,"[' আর তোমার বাবা যদি ঠিক হয়ে থাকত, তাহলে তুমি কুমিল্লার বিশয়কে গুজব বলতে পারতে না,']",1
3299,"[' দালাল মিডিয়া, তোমার বিচার হবে।']",1
3300,[' সে কি তোমার মায়ের সাথে তাল মিলিয়ে চলেছিল?'],1
3301,"[' কুরআনকে অপমান করা রাষ্ট্রীয় ষড়যন্ত্র, হাসিনা ঘোলা পানিতে মাছ ধরতে চান।']",1
3302,[' বিবিসি বাংলা হচ্ছে সরকার ও ভারতের দালাল।'],1
3303,"[' এটা দরবেশের চ্যানেল, এর থেকে ভালো কিছু আশা করা যায় না, দরবেশ ঢাকা-১ আসনের']",1
3304,[' তিনি একজন অবিশ্বাসী।'],1
3305,[' তারা পুলিশের চাচাত ভাই।'],1
3306,[' মিডিয়া চোর।'],1
3307,[' অবৈধ এম.পি. এর চেয়ে ভাল কিছু আশা করা বোকামি।'],1
3308,"[' নাস্তিক, বিজ্ঞান-পাগল মস্তিষ্কের বীজ বাংলাদেশে আর দেখা যাবে না।']",1
3309,"[' পূজামন্ডপে কুরআন রাখার ভিডিও বা ছবি প্রকাশ করা হয়নি, কিন্তু কিছু মূর্তি ভেঙ্গে ফেলার প্রমাণ ছাড়াই']",1
3310,[' হেলমেট পরা বাহিনী দেখে মনে হচ্ছে আপনার পরিচিত কেউ! এত খুশি মনে হচ্ছে আপনি এই সংবাদ পড়ছেন'],1
3311,"[' এর আগে তিনি বুঝতে পেরেছিলেন যে এবার উগ্র হিন্দুরা পূজার নামে মুসলমানদের নানাভাবে অপমান করবে, কারণ বর্তমান হিন্দু']",1
3312,"[' আপনি আর কত দালালি করবেন, যদি আপনি সাধারণ প্রতিবাদ করেন, এটা একটা তান্ডাব হয়ে']",1
3313,[' এই মন্ত্রী ভারতের নাস্তিকদের দালাল পাঁচশত দাসের একজন।'],1
3314,"[' যদি এখনো বিজিপির উপর গুলি বন্ধ থাকে, তাহলে তাদের ভাগ্য আরো খারাপ হবে যদি একজন বিজিপি']",1
3315,"[' চরম হিন্দুত্ববাদীরা বলবে, আমি বাংলাদেশের মুসলমানদের সাথে ভালো আছি।']",1
3316,"[' তুমি কতদিন পৃথিবীতে বাস করবে, যেদিন শালারা ঈশ্বরের বিচার করবে।']",1
3317,"[' আন্দোলন ও সংঘর্ষ এর অর্থ জানে না, তারা আবার নেতাও।']",1
3318,[' হেফাজাত ও বিএনপিসহ চাগুর দল কি দেশের ৫০তম স্বাধীনতা দিবস উদযাপন করেছে?'],1
3319,"[' সত্য এবং নিরপেক্ষ সংবাদ প্রচার করুন, কেন আপনি সত্য লুকিয়ে রেখেছেন, তাহলে আপনি কি এই ধরনের একটি']",1
3320,[' সকল পবিত্র কুরআন হাদীস গীতা বাইবেল পুন্দাই না।'],1
3321,"[' চোররা কোন আন্দোলনের মুখোমুখি হয়, অবিচারের বিরুদ্ধে প্রতিবাদ করা হয়, সেখানে চোররা আসে,']",1
3322,"[' আপনি যদি মুসলিম+ মানুষ হন, এখনো সময় আছে সয়তান মাগি ভোট চোর মিথ্যা বাদি']",1
3323,[' এটা প্রমাণ করে যে ছাত্রলীগ সন্ত্রাসীদের সংগঠন।'],1
3324,"[' পুশিশ জে যে অনেক লোককে গুলি করছে সে সম্পর্কে কিছু বলেনি, দালাল মিডিয়া <unk> ак']",1
3325,"[' বাংলাদেশের কিছু পুলিশ নামের পশু আছে যারা মুসলমান নয়, তারা হিন্দু উৎপাদনকারী, তারা ভারতের প্রতিনিধি,']",1
3326,[' ভারতের এই মালয়রা সত্যিই পশু! <unk> ঈশ্বরকে অবশ্যই এর বিচার করতে হবে!'],1
3327,"[' ইসলাম নিয়ে কোন মজা হবে না, রক্ত গরম, মাথা ঠিক নেই, মনে রাখবেন।']",1
3328,"[' বর্তমান যোগের অধিকাংশ ছাত্রই ঢাকায় গুন্ডামি করে, কিন্তু গ্রামের বাড়িতে ঘুমানোর জন্য ভাল বিছানা নেই']",1
3329,[' আওয়ামী লীগের সবাই জানে যে দলীয় দ্বন্দ্ব সহিংস নৈরাজ্য সৃষ্টি করে এসব করেছে।'],1
3330,[' মালাউনের বিকৃত চিন্তাভাবনার অধিকারী গম ব্যবহারকারীদের সঠিক পথ দেখানোর জন্য সবাইকে আহ্বান জানানো যেতে পারে!'],1
3331,[' শুকরগুলো কোথায় গুজব পেল?'],1
3332,"[' এই টিভি রিপোর্টার, নাস্তিকদের দালাল, এই চেনেল।']",1
3333,[' তুমি একটা দালাল।'],1
3334,"[' আপনি যদি পৃথিবীর মাটিতে বিচার না করেন, তাহলে তাদের বিচার হবে মৃত্যু আর তখন আপনি বেঁচে থাকবেন।']",1
3335,"[' পাগলটা কিভাবে পালিয়ে যায়, আমি দেখতে পাচ্ছি সিয়ান পাগল, অনেক বড় পাগল।']",1
3336,"[' আমি ভারত সরকারকে অনুরোধ করি যে তারা যেন হিন্দু না হয়ে মুসলিম মেয়েদের পতিতা বানিয়ে দেয়, সাইদি']",1
3337,"[' ওহ, বিবিসি, তুমি কেন দালাল? তোমার বাবা উল্লেখ করবে কিভাবে এটামন্ডপে পাওয়া গেছে?']",1
3338,[' হাসিনার দালালরা দেশের বারোটা বাজিয়েছে।'],1
3339,[' ১৯৭১ সালে মীরজাফরের মেয়ে খুনি হাসিনাকে এই মুহূর্তে গ্রেফতার করা উচিত।'],1
3340,"[' এটা ঠিক আছে, তাদের আচরণ খুব খারাপ, একদিন আমি পাশের দোকানে ছিলাম একজন ভদ্র মহিলাকে অপমান করে']",1
3341,"[' তাহলে কেন তারা তাকে হত্যা করতে গেল, কেন তারা চাদা তুলেছিল, আর দুই দিন পর তারা']",1
3342,"[' যেখানে হিন্দুরা সরাসরি প্রমাণ করেছে যে, ওসি সাহেব সরাসরি এর সাক্ষী, সেখানে গুজব বলার কোনো সুযোগ নেই']",1
3343,"[' একদিন এই ছাত্ররা রাস্তায় নেমে আসে এবং এক ঘন্টার মধ্যে তাদের হত্যা করে, কেন পুলিশ তাদের লাঠি দিয়ে']",1
3344,"[' আজ এই মেয়ে যা করেছে তা হলো ভারত, যদি তা বাংলাদেশ বা পাকিস্তানে হয়, যদি অন্য পক্ষের']",1
3345,[' ঢাকার অধিকাংশ কলেজের ছাত্র-ছাত্রীর মধ্যে কিছু বড় ধরনের চোর রয়েছে।'],1
3346,"[' ধর্ম হলো সবার উৎসব, তাহলে আসাদুজ্জামান খান কামালের স্ত্রী, পুকুর কামাল, মাছ, কামালের']",1
3347,[' তোমার বাবা-মা কি তোমাকে সত্য বলতে শিক্ষা দেয়নি?'],1
3348,"[' আমি জানি, কিন্তু আমি দারিয়াকে দেব না কারণ অভিজিৎ তের মত মুরতাদকে হত্যা']",1
3349,"[' কারণ সাধারণ মানুষ ছাত্রদের সাথে ঝগড়া করবে না, কারন যদি তারা কোন কিছু করতে পারে, আর ছাত্ররা']",1
3350,"[' তুমি আরেকজন চোর, তাই তুমি যদি কিছু জানো, সে বলবে না।']",1
3351,[' ক্যাম্প আক্রমণ অথবা সন্ত্রাসী হামলা।'],1
3352,"[' তোমার ভাইয়েরা যখন তাকে একা দেখে, তখন তুমি কিভাবে তাকে মানসিক ভাবে আঘাত করতে শুরু করলে, অবশ্যই']",1
3353,[' ওবায়দুল কাদের পাগল হয়ে গেছে।'],1
3354,[' চুদানির দালাল টিভি চ্যানেল... আপনি কি পুলিশ আর আওয়ামী লীগের অপরাধ দেখতে পাচ্ছেন না?'],1
3355,[' কিন্তু জারা হেফাজাতের বিরুদ্ধে যারা হরতাল করতে এসেছিল তাদের ৯০% ছিল ভারা করা গুন্ডা'],1
3356,"[' হাসিনা হিন্দু পরিবারে জন্মগ্রহণ করেন, তাই তিনি নিজের মনে করেন?']",1
3357,[' তারা চাঁদা না পেয়ে পাগল হয়ে গেছে।'],1
3358,[' এখন তার বিশেষ ধরনের বক্তব্য কোথায়? এখন যদি মুসলমানদের পরিবর্তে চরমপন্থী এবং এস এস হিন্দু সম্প্রদায়ের মধ্যে হিজাব'],1
3359,"[' তারা হিজাব পরার জন্য প্রচারণা চালাচ্ছে, আর আমাদের দেশের মা আর বোনেরা হিজাব খুলে ফেলার জন্য প্রতিবাদ করছে']",1
3360,[' সাংবাদিক সরকারের দালাল।'],1
3361,"[' সরকারের দালাল, জনগণের মিডিয়া <unk> ।']",1
3362,"[' এটা মজনু পাগলার মতো ডিজাইন করা হচ্ছে, ঢাকা বিশ্ববিদ্যালয়ের ছাত্রীকে ধর্ষণ করা হচ্ছে, মজনু পাগলা']",1
3363,[' জন্ম থেকে যখন চরমপন্থী শিক্ষা দেওয়া হয় তখন এটাই ঘটে।'],1
3364,[' লেখক মিথ্যা বলার ক্ষেত্রে সঠিক কথা বলতে পারেন না।'],1
3365,"[' আমার মনে হয় ইকবালকে শেখানো হয়েছে ভিডিওটা ভালো করে দেখার জন্য, আর প্রশাসন হয়তো তাকে পাগল']",1
3366,"[' আরএসএস শয়তানদের সুনীল চৌধুরীর মতো বিশ্বাসঘাতক আরংবাদী চরমপন্থীদের জন্য দেশের এই দুর্দশা, তারা']",1
3367,"[' আমি বিশ্বাস করি না যে কোন মুসলমান এটা করবে, যদি তারা সেখানে কোরান রাখে বা ভেঙ্গে ফেলে,']",1
3368,"[' আমি বাজার ব্যবসায়ীদের বিচার চাই, হালার পো হালার আরো খারাপ হয়ে গেছে, তারা ছাত্রদের সাথে']",1
3369,"[' নিউ মার্কেটে কোন ব্যবসায়ী নেই, সব সন্ত্রাসী, আমরা তাদের বিচার চাই।']",1
3370,"[' এই অভদ্র, অসভ্য ব্যবসায়ীদের বিচার করা উচিত, তারা সব সময় অভদ্র হয়, তারা সব কিছুর দাম']",1
